date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2016-03-01,19.2,11.7,28.3,0,,,4.4,,1017.1,
2016-03-02,17.8,11.1,25,0,,,5.3,,1017.2,
2016-03-03,16.4,11.1,23.9,0,,,3.8,,1017,
2016-03-04,15,10,21.7,0,,,4.3,,1015.7,
2016-03-05,15.5,13.9,17.8,,,,9.5,,1016.1,
2016-03-06,14.3,11.1,18.3,14.9,,,11.1,,1014.5,
2016-03-07,11.1,8.3,15,11,,,10.4,,1009.9,
2016-03-08,15.1,10,21.1,0,,,15,,1013.4,
2016-03-09,17.3,9.4,25,0,,,6.6,,1015.4,
2016-03-10,18.6,11.7,25.6,0,,,5,,1016,
2016-03-11,13.3,9.4,17.8,10.9,,,7.3,,1014.6,
2016-03-12,11.9,6.7,17.2,0,,,3.9,,1019.9,
2016-03-13,13.1,8.9,16.7,0,,,6.4,,1020.4,
2016-03-14,16.8,12.8,22.8,,,,8.8,,1018.5,
2016-03-15,19.4,10,27.8,0,,,10.9,,1015.1,
2016-03-16,21.5,13.3,29.4,0,,,7,,1012.8,
2016-03-17,20.3,11.7,27.8,0,,,4.8,,1011.4,
2016-03-18,18,13.3,25,0,,,7.8,,1012.7,
2016-03-19,17.3,12.2,24.4,0,,,6,,1015,
2016-03-20,17,11.7,25,0,,,4.1,,1016.8,
2016-03-21,15.3,11.7,20.6,0,,,5.2,,1018,
2016-03-22,14.9,10,19.4,0,,,21.6,,1016.7,
2016-03-23,18.3,12.8,25,0,,,19.4,,1019.3,
2016-03-24,19.8,10,28.3,0,,,9.6,,1016.8,
2016-03-25,22.2,17.2,27.2,0,,37,17.7,,1010.3,
2016-03-26,18.8,12.8,26.7,0,,,7.5,,1010.2,
2016-03-27,16.9,13.3,23.3,0,,,7.6,,1014.8,
2016-03-28,14.7,11.7,18.9,0,,,11.8,,1011,
2016-03-29,11.9,6.7,17.2,0,,,8.2,,1011,
2016-03-30,12.6,7.8,17.2,0,,,7.3,,1014.2,
2016-03-31,15.6,8.3,23.9,0,,,8.2,,1016,
2016-04-01,17,10,23.9,0,,,6.2,,1018,
2016-04-02,19.5,11.7,28.3,0,,,5.5,,1019.1,
2016-04-03,20.3,12.2,28.3,0,,,5,,1016.6,
2016-04-04,20.9,12.2,28.3,0,,,5.1,,1017.3,
2016-04-05,23.3,13.9,32.2,0,,,7.3,,1016.5,
2016-04-06,22.2,14.4,35,0,,,8.9,,1016.9,
2016-04-07,17.3,15,20.6,1.8,,,4.6,,1014.6,
2016-04-08,15.1,13.9,16.1,,,,7.1,,1012.9,
2016-04-09,15.2,13.9,16.7,,,,7.7,,1012.7,
2016-04-10,15.6,11.1,20,0,,,4.9,,1011.6,
2016-04-11,17.4,13.9,23.3,0,,,7.2,,1017,
2016-04-12,17.6,11.7,23.9,0,,,7.1,,1019.3,
2016-04-13,16.9,12.2,23.3,0,,,7.5,,1017.9,
2016-04-14,17.7,12.2,23.3,0,,,12.7,,1013.1,
2016-04-15,18.1,13.3,24.4,0,,346,34.4,,1011.1,
2016-04-16,22.7,16.7,30.6,0,,345,20.7,,1014.4,
2016-04-17,24.6,16.1,32.2,0,,,15,,1014.6,
2016-04-18,22.8,12.8,31.1,0,,,7.3,,1015.9,
2016-04-19,23.3,15,32.2,0,,,6,,1013.7,
2016-04-20,22.2,13.3,30.6,0,,,6.8,,1012.3,
2016-04-21,20.5,12.8,28.9,0,,,7.9,,1011.2,
2016-04-22,17.9,12.8,25,0,,,10,,1013.3,
2016-04-23,19.2,13.3,26.1,0,,332,17.6,,1014.7,
2016-04-24,18.8,12.8,24.4,0,,,12.6,,1011.4,
2016-04-25,15.6,11.1,20.6,0,,,11.9,,1010.7,
2016-04-26,16.1,9.4,21.7,0,,,8.4,,1013.8,
2016-04-27,16.8,11.7,23.9,0,,,8.8,,1009.7,
2016-04-28,15.6,10,22.2,0,,,11.2,,1009.2,
2016-04-29,15.8,11.7,21.7,0,,,7.9,,1014,
2016-04-30,16.5,12.2,21.7,0,,,10.9,,1008.9,
2016-05-01,17.2,12.8,23.3,0,,,8.1,,1011.9,
2016-05-02,20.1,13.3,28.9,0,,,7,,1014.6,
2016-05-03,21.5,15,31.1,0,,,7.6,,1013,
2016-05-04,16.8,13.3,22.8,0,,,10.6,,1012.5,
2016-05-05,15.9,13.9,18.9,0,,,8.5,,1011.7,
2016-05-06,15.3,13.3,18.9,,,,5.8,,1010.9,
2016-05-07,15.5,12.2,18.9,0.3,,,6.7,,1013.6,
2016-05-08,15.9,12.2,20,0,,,5.9,,1013.4,
2016-05-09,15.9,11.7,21.1,0,,,6.1,,1013.9,
2016-05-10,16.1,12.2,22.8,0,,,4.6,,1014.2,
2016-05-11,18.3,13.3,27.8,0,,,6.2,,1015.1,
2016-05-12,20.9,13.9,31.7,0,,,7.4,,1014.5,
2016-05-13,19.9,13.9,30,0,,,8.9,,,
2016-05-14,18.1,15,23.9,0,,,9.8,,1013.6,
2016-05-15,17.9,15.6,21.7,0,,,10.2,,1011.9,
2016-05-16,17.8,13.9,22.8,0,,,9.8,,1011.7,
2016-05-17,19,15,24.4,0,,,8.1,,1011.9,
2016-05-18,18.4,13.3,26.1,0,,,9.2,,1013.4,
2016-05-19,17.9,15,23.9,0,,,8.3,,1011.7,
2016-05-20,16.3,13.3,20.6,0,,159,14.4,,1010.3,
2016-05-21,15.8,12.2,20.6,0,,,9.5,,1014.4,
2016-05-22,16.9,10.6,23.3,0,,,7.2,,1015.3,
2016-05-23,16.9,12.2,22.2,0,,,10.1,,1012.2,
2016-05-24,16.4,13.3,21.1,0,,,9.8,,1014.2,
2016-05-25,16.1,12.2,21.1,0,,,7.4,,1017.2,
2016-05-26,17.6,12.8,23.9,0,,,8.7,,1015.8,
2016-05-27,18.5,12.8,26.7,0,,,7.3,,1011.8,
2016-05-28,18,14.4,25,0,,,9.1,,1011.1,
2016-05-29,17.6,14.4,23.3,0,,,6.2,,1014.5,
2016-05-30,18.5,13.3,25,0,,,7.5,,1013.8,
2016-05-31,18.3,13.9,25.6,0,,,9.1,,1010.7,
2016-06-01,19.6,16.1,26.1,0,,,10,,1011.6,
2016-06-02,24.1,16.1,34.4,0,,,8.2,,1012.6,
2016-06-03,26.9,16.1,37.8,0,,,7.4,,1012.9,
2016-06-04,26.3,17.8,35.6,0,,,7.5,,1012.1,
2016-06-05,21.6,15.6,28.3,0,,,9.7,,1010.6,
2016-06-06,19,14.4,26.1,0,,,9.9,,1009.5,
2016-06-07,19.3,14.4,27.2,0,,,10.6,,1010.8,
2016-06-08,20.8,14.4,30,0,,,9.6,,1010.3,
2016-06-09,20,15.6,26.1,0,,,10.2,,1011.1,
2016-06-10,20.6,16.7,27.8,0,,,10.5,,1012.5,
2016-06-11,17.3,16.1,18.3,,,169,10.4,,1013.7,
2016-06-12,18.2,16.1,22.2,0,,,7.2,,1016.9,
2016-06-13,18.3,14.4,23.9,0,,,7.3,,1017.5,
2016-06-14,17.8,13.9,24.4,0,,,8.5,,1013.6,
2016-06-15,18.5,15.6,23.3,0,,162,11,,1013.6,
2016-06-16,20.5,13.3,27.2,0,,,6.8,,1014.9,
2016-06-17,23.8,15,32.2,0,,,7.2,,1015.2,
2016-06-18,27.1,17.2,36.7,0,,,7,,1014.9,
2016-06-19,31.3,20,41.7,0,,,7.5,,1011.5,
2016-06-20,34.7,23.9,45,0,,,7.4,,1010.1,
2016-06-21,27.1,22.2,34.4,0,,,10.7,,1012.5,
2016-06-22,26.2,20.6,33.9,0,,,9.3,,1012.3,
2016-06-23,23.3,16.7,31.1,0,,,9.3,,1012.8,
2016-06-24,22.2,16.7,28.9,0,,135,11.1,,1012,
2016-06-25,23.7,17.2,33.3,0,,,9.1,,1010,
2016-06-26,26.1,18.3,37.8,0,,,8.1,,1010.6,
2016-06-27,27.9,20,37.2,0,,,8.1,,1011.7,
2016-06-28,27.3,21.7,36.7,0,,,8,,1012.2,
2016-06-29,27,20,35,0,,,9.1,,1010.8,
2016-06-30,24.8,18.9,32.2,0,,,10.7,,1009.9,
2016-07-01,22.8,17.8,29.4,0,,,9,,1011.6,
2016-07-02,22,17.8,29.4,0,,,8.9,,1014.4,
2016-07-03,21.1,16.1,28.3,0,,,8.7,,1015.9,
2016-07-04,20.9,15.6,28.9,0,,,8.1,,1015.6,
2016-07-05,21.3,16.1,28.3,0,,,8.5,,1014.5,
2016-07-06,21.1,16.7,28.3,0,,,9,,1014,
2016-07-07,22.3,16.1,30,0,,,9.9,,1013.1,
2016-07-08,23.1,16.1,32.2,0,,,8.9,,1013.8,
2016-07-09,24.9,18.3,32.8,0,,,9,,1014.5,
2016-07-10,24.1,18.9,31.7,0,,,9.6,,1012.3,
2016-07-11,23,17.8,30.6,0,,,9,,1010.5,
2016-07-12,23,16.7,29.4,0,,,8.9,,1011.8,
2016-07-13,24.6,17.8,33.3,0,,,8,,1013,
2016-07-14,25.1,17.2,32.8,0,,,9.6,,1013.9,
2016-07-15,24.3,17.2,32.8,0,,,9.6,,1012.8,
2016-07-16,22.9,16.7,32.8,0,,,9.7,,1012.1,
2016-07-17,22.6,16.1,30.6,0,,,10.4,,1012.9,
2016-07-18,23.7,16.1,32.8,0,,,7.6,,1015.2,
2016-07-19,26.9,18.3,35.6,0,,,5.6,,1014.3,
2016-07-20,28.7,20,38.3,0,,,6.7,,1013.1,
2016-07-21,30.4,21.1,39.4,0,,,5.4,,1012.7,
2016-07-22,32.4,22.2,41.7,0,,,8.9,,1011.1,
2016-07-23,30,23.9,39.4,0,,,9.2,,1008.7,
2016-07-24,27.6,19.4,35,0,,,8,,1010.9,
2016-07-25,28.2,21.1,37.2,0,,,8.4,,1012.2,
2016-07-26,29.5,23.3,37.2,0,,,8.4,,1010.7,
2016-07-27,29.5,22.8,37.2,0,,,5.5,,1011.1,
2016-07-28,28.3,21.7,35.6,0,,,8.1,,1010.5,
2016-07-29,28.9,22.8,36.1,0,,,8.5,,1008.6,
2016-07-30,26.7,20.6,35,0,,,9.4,,1009.6,
2016-07-31,25.9,20.6,33.3,0,,144,11.1,,1011.4,
2016-08-01,25.7,20.6,33.9,0,,,9.4,,1012.8,
2016-08-02,24.2,18.3,32.8,0,,,8.7,,1014.2,
2016-08-03,24.4,18.9,32.8,0,,,10,,1013.6,
2016-08-04,24.3,18.3,32.8,0,,,8.8,,1011.1,
2016-08-05,23.4,18.3,30.6,0,,,8.4,,1010.3,
2016-08-06,22.7,17.8,30.6,0,,,7.5,,1009.6,
2016-08-07,22.8,17.2,31.7,0,,,9,,1008.7,
2016-08-08,22.6,17.8,30,0,,,9.4,,1008.9,
2016-08-09,23.1,19.4,30,0,,,9.7,,1010.1,
2016-08-10,22.6,17.8,31.1,0,,,8.8,,1011.8,
2016-08-11,23.2,17.2,30.6,0,,,8.6,,1014.5,
2016-08-12,24.4,18.3,33.3,0,,,6.6,,1014.3,
2016-08-13,27.4,20,37.8,0,,,5.2,,1011.6,
2016-08-14,29.1,21.1,40,0,,,7,,1010.4,
2016-08-15,30,21.1,39.4,0,,,6.1,,1010.4,
2016-08-16,28.3,18.9,38.9,0,,,6.1,,1009.9,
2016-08-17,26.8,17.8,35.6,0,,,6.4,,1009.7,
2016-08-18,24.6,16.7,33.3,0,,,7.4,,1010.5,
2016-08-19,25,17.2,35.6,0,,,7.1,,1011.5,
2016-08-20,24,17.2,32.2,0,,,7.3,,1011.8,
2016-08-21,25.7,18.3,33.9,0,,,6.3,,1011,
2016-08-22,24.8,17.8,32.2,0,,,8.9,,1011.7,
2016-08-23,24.8,18.3,32.2,0,,,6.7,,1014.8,
2016-08-24,24.7,18.9,32.8,0,,,7,,1014.5,
2016-08-25,22.3,17.8,28.3,0,,,8.1,,1012.5,
2016-08-26,20.9,17.2,27.2,0,,135,10,,1013.1,
2016-08-27,20.7,16.1,28.3,0,,,6,,1014,
2016-08-28,25,17.2,33.9,0,,,4.8,,1014.3,
2016-08-29,27.1,18.9,37.2,0,,,5.3,,1012.2,
2016-08-30,27.6,20,37.8,0,,,6.4,,1009.5,
2016-08-31,27.2,21.1,36.1,,,,7.6,,1009.5,
2016-09-01,24.8,18.9,33.3,0,,,7.5,,1010.8,
2016-09-02,22.2,17.2,29.4,0,,,10.1,,1011.4,
2016-09-03,20.9,17.2,27.2,0,,,10.5,,1010.4,
2016-09-04,19.8,16.7,24.4,0,,,8.3,,1009.5,
2016-09-05,20.4,16.7,25.6,0,,,6.9,,1008.1,
2016-09-06,21.8,15,30,0,,,5.4,,1009.1,
2016-09-07,21.6,16.1,28.9,0,,,9.1,,1013.3,
2016-09-08,21.7,16.7,28.9,0,,,8.2,,1016.5,
2016-09-09,22.8,16.7,32.2,0,,,6.6,,1014.9,
2016-09-10,24.6,17.8,33.9,0,,,4.6,,1015.2,
2016-09-11,22.6,16.1,31.1,0,,,9.1,,1015.7,
2016-09-12,18.9,15.6,23.9,0,,,9.6,,1013.2,
2016-09-13,18.6,16.1,22.8,0,,192,12.9,,1013.5,
2016-09-14,18.7,12.8,26.1,,,,4.5,,1016.1,
2016-09-15,20.4,13.3,28.3,0,,,5.6,,1014.4,
2016-09-16,21.4,14.4,29.4,0,,,5.6,,1012.4,
2016-09-17,24.1,15,33.9,0,,,3.9,,1012.3,
2016-09-18,27.6,16.7,39.4,0,,,5.3,,1011.8,
2016-09-19,25.6,20,37.2,0,,,6.3,,1013.6,
2016-09-20,26,21.7,31.7,0,,,8.5,,1013.2,
2016-09-21,25.3,20.6,31.1,0,,,7.9,,1010.7,
2016-09-22,21.5,17.8,27.2,0,,,10.8,,1011.3,
2016-09-23,22.1,15,30.6,0,,,13.2,,1013.8,
2016-09-24,25.3,16.1,35.6,0,,,6.2,,1014.5,
2016-09-25,28.3,17.8,37.8,0,,,14,,1014,
2016-09-26,28.9,18.3,37.8,0,,,8.7,,1012.6,
2016-09-27,27.6,20.6,35.6,0,,,7.1,,1010.5,
2016-09-28,27.4,21.7,33.3,0,,,5.2,,1012.1,
2016-09-29,27.5,20.6,35,0,,,5.8,,1014.9,
2016-09-30,26.4,20,34.4,0,,,7,,1014.8,
2016-10-01,23.7,17.8,31.1,0,,,7.7,,1013.7,
2016-10-02,19.8,15,25.6,0,,,7.7,,1013.2,
2016-10-03,19.9,14.4,25.6,0,,,11.2,,1013.6,
2016-10-04,19.2,13.9,25.6,0,,,7.4,,1011.2,
2016-10-05,18.5,12.8,25.6,0,,,6.3,,1011.9,
2016-10-06,22.1,12.8,31.1,0,,,8.7,,1011.6,
2016-10-07,24.9,16.1,33.3,0,,,7.5,,1011.2,
2016-10-08,24.2,14.4,33.9,0,,,4.2,,1011.4,
2016-10-09,23.8,14.4,34.4,0,,,5.2,,1013.2,
2016-10-10,22.9,16.1,32.2,0,,,4.4,,1013.8,
2016-10-11,18.6,15.6,25,0,,,6.5,,1015.8,
2016-10-12,17.1,13.9,22.8,0,,,6.4,,1016.7,
2016-10-13,18.4,12.2,27.2,0,,,3.1,,1015.7,
2016-10-14,18.6,13.9,26.7,0,,,6.2,,1014.7,
2016-10-15,19,15.6,25.6,0,,,8.1,,1014.6,
2016-10-16,19.6,17.8,22.8,0,,,9.3,,1014.9,
2016-10-17,18.6,16.1,23.3,,,,7.8,,1013.1,
2016-10-18,20.8,13.3,28.3,0,,,13.4,,1012.5,
2016-10-19,25.6,20.6,31.7,0,,358,26.9,,1013.3,
2016-10-20,,,,,,,,,,
2016-10-21,24.5,15,33.9,0,,,5,,1010.9,
2016-10-22,21,12.8,29.4,0,,,5.9,,1011.2,
2016-10-23,19.9,15,27.8,,,,5.5,,1014.7,
2016-10-24,19.8,16.7,24.4,0.5,,,8,,1016.7,
2016-10-25,18.9,13.3,27.2,0,,,3.5,,1017.8,
2016-10-26,20.7,13.3,28.3,0,,,3.4,,1015.6,
2016-10-27,21.6,16.1,28.9,0,,,2.5,,1013.2,
2016-10-28,19.9,17.2,23.9,0.8,,,4.6,,1012.8,
2016-10-29,20.6,15,26.7,0,,,2.3,,1014.5,
2016-10-30,18.4,15.6,21.7,,,,5.1,,,
2016-10-31,15.7,11.1,21.1,0,,,5.2,,1016.2,
2016-11-01,16.2,12.2,21.7,0,,,4.4,,1015.7,
2016-11-02,20,10.6,27.8,0,,,14.5,,1016.8,
2016-11-03,25,18.3,32.2,0,,,14.2,,1016,
2016-11-04,21.5,14.4,31.1,0,,,4.7,,1016.8,
2016-11-05,20.2,12.2,30.6,0,,,2.8,,1015.9,
2016-11-06,18,11.7,25.6,0,,,4,,1016.6,
2016-11-07,20.3,12.8,29.4,0,,,3.4,,1017.3,
2016-11-08,23.7,15,33.3,0,,,6.3,,1016.8,
2016-11-09,24.3,16.1,32.8,0,,,5.3,,1015.4,
2016-11-10,22.8,14.4,31.7,0,,,3.6,,1015.8,
2016-11-11,21.3,12.2,30.6,0,,,4.6,,1017.4,
2016-11-12,20.5,13.9,28.3,0,,,3.9,,1017.5,
2016-11-13,20.9,11.7,31.1,0,,,4,,1017.9,
2016-11-14,21.5,12.8,32.2,0,,,2.1,,1018,
2016-11-15,18.8,11.1,27.2,0,,,3.6,,1015.6,
2016-11-16,15.3,10,22.2,0,,,12.8,,1011.2,
2016-11-17,16.3,12.2,21.7,0,,,17.2,,1013.8,
2016-11-18,17.5,12.2,23.9,0,,,9.7,,1017.3,
2016-11-19,14.5,6.7,23.3,0,,,3.9,,1017.3,
2016-11-20,13.1,10,17.8,,,,6.3,,1014.5,
2016-11-21,14.9,12.2,18.9,,,,8,,1014.3,
2016-11-22,14.2,7.8,21.1,0,,,4.5,,1019,
2016-11-23,14.8,8.3,22.2,0,,,14.5,,1019.6,
2016-11-24,18,11.7,22.8,0,,344,23.5,,1019.4,
2016-11-25,14.4,6.1,25,0,,,3.4,,1017.6,
2016-11-26,9.6,3.9,15.6,3,,,4.3,,,
2016-11-27,12.1,8.3,17.2,0,,,13.6,,1015.5,
2016-11-28,11.9,6.1,16.7,0,,,7.6,,1013.1,
2016-11-29,14.6,10,20,0,,,20.9,,1014.7,
2016-11-30,11.7,5,20,0,,,3.8,,1017.1,
2016-12-01,12.2,7.2,18.3,0,,,8.7,,1014.3,
2016-12-02,13.3,10.6,15.6,0,,25,27.3,,1016.4,
2016-12-03,15.8,12.8,20,0,,,18,,1017.9,
2016-12-04,14.9,6.7,23.9,0,,,2.8,,1016.4,
2016-12-05,12,6.1,18.3,0,,,3.7,,1013.7,
2016-12-06,13,9.4,17.2,0,,,3.7,,1014.7,
2016-12-07,11.9,7.8,17.8,0,,,3.2,,1018.3,
2016-12-08,13.2,6.7,20,,,,4.9,,1022.6,
2016-12-09,13.9,8.3,19.4,0,,,3.7,,1022.6,
2016-12-10,14.6,11.7,18.3,0,,,4.1,,1020,
2016-12-11,16.1,14.4,19.4,0,,,4.2,,1018.5,
2016-12-12,14.9,11.7,19.4,0,,,3.2,,,
2016-12-13,14.4,11.7,18.9,0,,,1.4,,1018.5,
2016-12-14,14.6,8.9,22.8,0,,,1.5,,1017.7,
2016-12-15,14,11.1,18.9,7.4,,,7.2,,1015,
2016-12-16,13.4,9.4,16.7,,,,12.6,,,
2016-12-17,10.2,6.1,15,0,,,13.4,,1018.9,
2016-12-18,10.9,2.8,16.7,0,,,21.5,,1021.3,
2016-12-19,14,10.6,18.3,0,,356,35,,1022.7,
2016-12-20,16.3,10,21.7,0,,,21.3,,1021,
2016-12-21,14.5,10,18.3,,,,14.5,,1016.2,
2016-12-22,13.5,10,18.9,,,,17.4,,1013.3,
2016-12-23,12,9.4,15,,,,11.3,,,
2016-12-24,9.6,7.8,12.2,2.4,,,12,,1008.2,
2016-12-25,8,2.8,12.8,0,,,6.1,,1017.6,
2016-12-26,9.8,5.6,14.4,0,,,16.2,,1021.7,
2016-12-27,13.5,10,18.3,0,,349,25.6,,1021.2,
2016-12-28,16.8,12.2,21.7,0,,347,19.9,,1019.7,
2016-12-29,16.9,8.9,23.3,0,,,9.6,,1019.2,
2016-12-30,14,11.1,17.2,,,,6.9,,1016.1,
2016-12-31,11.1,6.7,13.3,3.9,,,3.1,,,
2017-01-01,9.6,6.1,13.3,0,,,9.4,,1012.8,
2017-01-02,10.4,9.4,12.2,0,,,8.4,,1017.8,
2017-01-03,10.4,7.2,13.9,0,,,0.8,,1020.7,
2017-01-04,11.8,10,14.4,3.5,,,4.5,,1019.3,
2017-01-05,13.3,11.1,16.1,12.7,,,6.1,,,
2017-01-06,12.3,9.4,16.7,0,,,10.5,,1017.1,
2017-01-07,12.4,8.3,17.2,9,,,3.9,,1021.6,
2017-01-08,15.6,9.4,23.3,0,,,4.5,,1021,
2017-01-09,13.2,9.4,16.1,16.6,,,6.9,,1020.4,
2017-01-10,11.6,8.9,14.4,,,,6.4,,1018.7,
2017-01-11,13.8,11.7,17.2,7.5,,,7.6,,1014.9,
2017-01-12,11.3,9.4,12.2,,,,7.5,,,
2017-01-13,11.2,6.7,15.6,,,,11.2,,1015.5,
2017-01-14,15.9,12.2,20,0,,349,22.6,,1015.6,
2017-01-15,12.3,8.9,16.1,0,,,5,,1016.6,
2017-01-16,12.2,7.8,18.3,0,,,3.6,,1017.2,
2017-01-17,12,6.1,19.4,0,,,4.6,,1018.7,
2017-01-18,10,5,14.4,,,,4.8,,1019.7,
2017-01-19,12.3,10,16.1,,,,10,,1012.8,
2017-01-20,10.7,9.4,14.4,,,,12.7,,,
2017-01-21,10.7,6.1,15,0,,,7.6,,1011.3,
2017-01-22,10,8.3,11.7,,,139,15.7,,1015.4,
2017-01-23,9,5.6,11.1,,,,6.4,,1011,
2017-01-24,7.1,2.8,12.2,0,,,3.2,,1016.1,
2017-01-25,8.1,2.2,14.4,0,,,3.6,,1024,
2017-01-26,9.2,2.8,15.6,0,,,11.5,,1026,
2017-01-27,12.7,9.4,16.1,0,,9,28.9,,1030,
2017-01-28,16.2,11.1,22.8,0,,4,32,,1028.6,
2017-01-29,18.9,15,23.3,0,,0,33.2,,1023.5,
2017-01-30,18.1,10,25,0,,,8.7,,1020.1,
2017-01-31,14.3,7.2,22.8,0,,,2.6,,1018.8,
2017-02-01,12.7,6.1,21.1,0,,,5.4,,1018.1,
2017-02-02,13.9,9.4,18.3,0,,,3.1,,1019,
2017-02-03,12.7,11.7,14.4,,,,5.3,,1018.2,
2017-02-04,13.4,10,18.3,0,,,3.5,,,
2017-02-05,10.6,7.2,13.3,0,,,3.7,,,
2017-02-06,12.6,10.6,14.4,16.2,,144,12.5,,1016.7,
2017-02-07,15,13.3,17.8,5.7,,,7.2,,,
2017-02-08,17.5,14.4,22.8,1.6,,,3.5,,1019.6,
2017-02-09,18,12.2,26.1,0,,,2.5,,1016.1,
2017-02-10,14.7,12.8,17.2,,,,4.2,,1016.2,
2017-02-11,14.2,11.7,18.3,,,,7.2,,1017.1,
2017-02-12,16.9,10,22.2,0,,1,18.4,,1017.4,
2017-02-13,18.8,15.6,24.4,0,,,12.1,,1015.9,
2017-02-14,15.7,10,23.3,,,,3.6,,,
2017-02-15,16.3,8.3,26.1,0,,,4.1,,1017.9,
2017-02-16,15.4,9.4,21.1,,,,4,,1014.6,
2017-02-17,12.1,10,13.3,,,136,22.5,,1002.7,
2017-02-18,11.7,10,15,,,141,9.3,,1001,
2017-02-19,11.5,8.9,14.4,,,,7.5,,1013.3,
2017-02-20,12.2,10.6,14.4,3.5,,141,10.1,,,
2017-02-21,14.1,12.2,17.2,,,,2.8,,,
2017-02-22,12.2,7.8,16.7,0,,,8.6,,1018.8,
2017-02-23,9.9,7.2,13.3,0,,1,26.4,,1017.6,
2017-02-24,10.9,6.1,17.2,0,,,10.4,,1020.1,
2017-02-25,9.4,3.3,15.6,0,,,5.1,,1018.1,
2017-02-26,9.5,7.2,13.3,,,,7,,1014.6,
2017-02-27,10.8,8.9,12.8,,,,4.3,,1011.3,
2017-02-28,12.2,8.3,17.8,0,,354,13.7,,1017.4,
2017-03-01,14.9,5.6,22.2,0,,,12.7,,1023.2,
2017-03-02,19.2,13.9,26.7,0,,7,20.1,,1020.2,
2017-03-03,18.7,8.9,26.1,0,,,5.9,,1015.5,
2017-03-04,13.7,8.3,20.6,0,,,8.1,,1015.3,
2017-03-05,11.9,8.3,15.6,0,,,10.1,,1015.2,
2017-03-06,11.6,7.2,18.3,0,,335,16.1,,1020.9,
2017-03-07,16,6.7,23.9,0,,,9.8,,1020.7,
2017-03-08,20.4,10,28.3,0,,,14.8,,1017.4,
2017-03-09,20.7,11.7,30.6,0,,,3.6,,1017,
2017-03-10,20.2,12.2,27.8,0,,,2.2,,1016.4,
2017-03-11,20.5,11.7,30,0,,,4.9,,1014.7,
2017-03-12,22.5,12.8,32.2,0,,,6.3,,1014.6,
2017-03-13,22.9,13.9,33.9,0,,,4.4,,1015.2,
2017-03-14,22.5,13.3,32.2,0,,,4.9,,1016.7,
2017-03-15,22.8,16.1,30.6,0,,,5.2,,1017.4,
2017-03-16,20.5,13.9,27.2,0,,,5.4,,1017.3,
2017-03-17,20.7,12.8,29.4,0,,,4.1,,1015.8,
2017-03-18,18.7,12.2,26.1,0,,,6.6,,1017,
2017-03-19,18.2,11.1,26.7,0,,,7.4,,1017,
2017-03-20,15.4,12.8,20.6,0,,165,9.4,,1018,
2017-03-21,14.2,13.3,16.1,,,,8,,1018,
2017-03-22,15.1,13.3,19.4,1.8,,,7.6,,,
2017-03-23,15,10.6,21.1,0,,,13.9,,1018.1,
2017-03-24,14.7,9.4,22.2,0,,,5.7,,1022.1,
2017-03-25,15,10.6,20,0,,,5.6,,1018,
2017-03-26,14.9,10.6,20.6,0,,,5.4,,1016.3,
2017-03-27,15.7,10,21.7,0,,,20.7,,1015.1,
2017-03-28,19.4,13.9,26.1,0,,349,24.2,,1015.4,
2017-03-29,22.1,13.3,28.9,0,,,11.5,,1015.4,
2017-03-30,18.1,12.2,23.3,0,,,13.8,,1011.2,
2017-03-31,16.6,12.8,23.3,0,,9,18.3,,1008.7,
2017-04-01,17.7,8.9,25.6,0,,,5.4,,1013.4,
2017-04-02,17.8,11.7,25,,,,8.4,,1014.3,
2017-04-03,14.9,11.1,20.6,0,,,8.2,,1012.3,
2017-04-04,17.9,10,26.1,,,,6.2,,1014.7,
2017-04-05,21.2,12.8,29.4,0,,,6.1,,1015.9,
2017-04-06,19.1,14.4,25,0,,,7.7,,1014.6,
2017-04-07,16.3,11.7,22.8,0,,,10.5,,1016.1,
2017-04-08,14.9,10.6,20,2.9,,,9.9,,1015.5,
2017-04-09,16,10,23.9,0,,,12.2,,1016.5,
2017-04-10,17.9,8.9,26.1,0,,,6.4,,1015.8,
2017-04-11,17.5,10,23.9,0,,,5.4,,1015,
2017-04-12,17.1,11.1,24.4,0,,,6.5,,1016,
2017-04-13,15.7,11.7,20,0,,,6.5,,1015.7,
2017-04-14,16.4,11.7,21.7,0,,,16.4,,1014,
2017-04-15,18.1,10,26.7,0,,,6.2,,1013.6,
2017-04-16,18.5,11.7,26.1,0,,,5.7,,1014.9,
2017-04-17,17.2,12.2,22.8,0,,,4.8,,,
2017-04-18,18.5,15.6,22.8,0,,,4,,1017.6,
2017-04-19,19.7,13.9,26.1,0,,,7.3,,1018.2,
2017-04-20,21,13.3,27.2,0,,348,21.7,,1016.5,
2017-04-21,25,15.6,33.9,0,,,17.4,,1011.8,
2017-04-22,25,16.1,33.9,0,,,6.1,,1010.4,
2017-04-23,20.7,15.6,26.7,0,,,10,,1009.6,
2017-04-24,17.9,12.8,22.8,0,,,10.8,,1011.1,
2017-04-25,19.3,15,24.4,0,,355,33.3,,1011.1,
2017-04-26,23.6,18.3,30.6,0,,354,22.6,,1010.4,
2017-04-27,22.5,18.9,26.7,0,,355,35.6,,1007.7,
2017-04-28,21.7,17.8,26.7,0,,350,38.2,,1007.9,
2017-04-29,23,18.3,30,0,,22,19.6,,1014.5,
